timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1603210900017,3680,/user/readall,200,,Thread Group 1-304,text,true,,124363,128,196,196,http://localhost:8082/user/readall,3676,0,0
1603210900372,3351,/user/update,202,,Thread Group 1-265,text,true,,321,239,196,196,http://localhost:8082/user/update/2444,3351,0,0
1603210900186,3537,/task/readall,200,,Thread Group 1-176,text,true,,40421,128,196,196,http://localhost:8082/task/readall,3535,0,0
1603210903723,2,/task/create,201,,Thread Group 1-265,text,true,,293,273,196,196,http://localhost:8082/task/create,2,0,0
1603210903724,2,/task/update,202,,Thread Group 1-176,text,true,,293,300,196,196,http://localhost:8082/task/update/2350,2,0,0
1603210900498,3230,/user/create,201,,Thread Group 1-344,text,true,,321,256,195,195,http://localhost:8082/user/create,3230,0,0
1603210900512,3217,/user/update,202,,Thread Group 1-248,text,true,,321,239,195,195,http://localhost:8082/user/update/2447,3217,0,0
1603210900438,3292,/user/create,201,,Thread Group 1-343,text,true,,321,256,195,195,http://localhost:8082/user/create,3291,0,1
1603210903729,2,/task/create,201,,Thread Group 1-248,text,true,,293,273,195,195,http://localhost:8082/task/create,1,0,0
1603210900187,3651,/task/readall,200,,Thread Group 1-200,text,true,,40421,128,197,197,http://localhost:8082/task/readall,3649,0,0
1603210898348,5533,/user/create,201,,Thread Group 1-308,text,true,,321,256,198,198,http://localhost:8082/user/create,5533,0,1
1603210903085,798,/task/readall,200,,Thread Group 1-242,text,true,,40421,128,198,198,http://localhost:8082/task/readall,794,0,0
1603210892365,11531,/user/create,201,,Thread Group 1-208,text,true,,321,256,198,198,http://localhost:8082/user/create,11531,0,0
1603210898443,5454,/user/update,202,,Thread Group 1-266,text,true,,321,239,198,198,http://localhost:8082/user/update/2445,5454,0,0
1603210900592,3306,/user/update,202,,Thread Group 1-226,text,true,,321,239,198,198,http://localhost:8082/user/update/2448,3306,0,0
1603210900618,3281,/user/create,201,,Thread Group 1-346,text,true,,321,256,198,198,http://localhost:8082/user/create,3281,0,0
